timestamp,track_sensors,speed,accel,brake,steer,gear,rpm,track_pos,angle,damage
1746896783.905094,"4.00037,4.12635,4.583,5.58095,7.81537,11.2722,14.7047,21.377,39.687,200.0,108.834,49.9542,32.5775,24.3072,16.3903,11.4719,9.3121,8.31349,8.00075",0.048063423145587536,1.0,0.0,0.0,1,1049.03,0.333334,-0.0136935,0.0
1746896783.9616196,"4.00037,4.12638,4.58307,5.5811,7.81573,11.273,14.7061,21.38,39.6977,200.0,108.794,49.9458,32.574,24.3053,16.3895,11.4716,9.31195,8.31343,8.00075",0.7055794075729916,1.0,0.0,0.0,1,942.478,0.333334,-0.0136663,0.0
1746896784.0239544,"4.0005,4.1264,4.58294,5.58072,7.81462,11.2703,14.7013,21.3693,39.6589,200.0,108.943,49.9765,32.5867,24.312,16.3922,11.4726,9.31237,8.31354,8.00064",1.6636687410135398,1.0,0.0,0.0,1,942.478,0.333313,-0.0137684,0.0
1746896784.084615,"4.00037,4.1264,4.58311,5.5812,7.81597,11.2736,14.7071,21.3821,39.7052,200.0,108.766,49.94,32.5716,24.304,16.3889,11.4713,9.31184,8.31339,8.00075",2.7452915186341227,1.0,0.0,0.0,1,942.478,0.333334,-0.0136473,0.0
1746896784.144074,"4.00024,4.12639,4.58326,5.58164,7.8172,11.2765,14.7125,21.3941,39.7477,200.0,108.603,49.9064,32.5577,24.2966,16.3859,11.4702,9.31137,8.31325,8.00086",3.694855356004439,1.0,0.0,0.0,1,942.478,0.333354,-0.0135357,0.0
1746896784.2020342,"3.99896,4.12505,4.58174,5.57975,7.81444,11.2723,14.7068,21.385,39.7273,200.0,108.649,49.9204,32.5655,24.3018,16.3891,11.4723,9.31296,8.31463,8.00214",4.6826976271385,1.0,0.0,0.0,1,942.478,0.333568,-0.0135552,0.0
1746896784.265675,"3.99707,4.12311,4.57961,5.57719,7.81095,11.2675,14.7006,21.3767,39.7147,200.0,108.652,49.9274,32.5711,24.3065,16.3925,11.4748,9.31508,8.31656,8.00403",5.704048601434742,1.0,0.0,0.0,1,942.478,0.333883,-0.0135395,0.0
1746896784.3308454,"3.99524,4.1212,4.57747,5.57453,7.80711,11.2617,14.6928,21.3646,39.6887,200.0,108.706,49.945,32.5812,24.3134,16.3969,11.4776,9.31732,8.31851,8.00587",6.692061136354274,1.0,0.0,0.0,1,942.478,0.334188,-0.0135595,0.0
1746896784.3896074,"3.99341,4.11932,4.5754,5.57204,7.80371,11.257,14.6868,21.3563,39.6757,200.0,108.711,49.9523,32.5869,24.3181,16.4002,11.4801,9.31938,8.32038,8.0077",7.682481784203366,1.0,0.0,0.0,1,975.414,0.334493,-0.0135462,0.0
1746896784.4476383,"3.99158,4.11742,4.57326,5.56939,7.79989,11.2513,14.6791,21.3446,39.6506,200.0,108.762,49.9691,32.5966,24.3249,16.4045,11.4829,9.32161,8.32232,8.00953",8.7035747808131,1.0,0.0,0.0,1,1100.29,0.334799,-0.0135638,0.0
1746896784.5057166,"3.98974,4.11551,4.57111,5.56673,7.79606,11.2455,14.6714,21.3326,39.6247,200.0,108.816,49.9866,32.6066,24.3318,16.4088,11.4858,9.32385,8.32427,8.01136",9.760476338914,1.0,0.0,0.0,1,1224.68,0.335104,-0.0135834,0.0
1746896784.5656257,"3.98791,4.11367,4.56914,5.56445,7.79314,11.2418,14.6673,21.3284,39.6262,200.0,108.766,49.9824,32.6075,24.3338,16.4111,11.4878,9.3257,8.32606,8.01319",10.802367767683855,1.0,0.0,0.0,1,1349.75,0.335409,-0.0135333,0.0
1746896784.6250596,"3.98608,4.11172,4.5669,5.5616,7.78884,11.2351,14.6577,21.3125,39.5865,200.0,108.872,50.0109,32.6221,24.3432,16.4164,11.4911,9.32814,8.32809,8.01503",11.952872060515292,1.0,0.0,0.0,1,1464.76,0.335714,-0.0135881,0.0
1746896784.6879654,"3.98272,4.10831,4.56316,5.55714,7.78284,11.2269,14.6475,21.2992,39.5697,200.0,108.855,50.0188,32.6302,24.3504,16.4221,11.4954,9.33181,8.33148,8.01838",13.034679406576549,1.0,0.0,0.0,1,1594.16,0.336274,-0.0135457,0.0
1746896784.7452393,"3.97894,4.10438,4.55878,5.55176,7.7752,11.2156,14.6327,21.277,39.5251,200.0,108.934,50.048,32.648,24.3632,16.4304,11.5011,9.33632,8.33545,8.02217",14.24269180017263,1.0,0.0,0.0,1,1753.1,0.336905,-0.0135638,0.0
1746896784.8097641,"3.97528,4.1006,4.55456,5.54661,7.76794,11.2051,14.6188,21.2565,39.4855,200.0,108.995,50.0733,32.664,24.3749,16.4381,11.5064,9.34062,8.33928,8.02583",15.393293277844366,1.0,0.0,0.0,1,1885.94,0.337515,-0.0135719,0.0
1746896784.8697019,"3.97161,4.09681,4.55034,5.54144,7.76065,11.1945,14.6048,21.2357,39.445,200.0,109.061,50.0994,32.6803,24.3868,16.4459,11.5118,9.34494,8.34311,8.02949",16.63468797420097,1.0,0.0,0.0,1,2014.97,0.338125,-0.0135824,0.0
1746896784.9268396,"3.96795,4.09305,4.54619,5.53643,7.75374,11.1847,14.5923,21.2183,39.4161,200.0,109.082,50.1164,32.6927,24.3966,16.4529,11.5168,9.3491,8.34687,8.03315",17.831496561729494,1.0,0.0,0.0,1,2154.67,0.338736,-0.0135633,0.0
